Record_ID,Auction_ID,Bidder_ID,Bidder_Tendency,Bidding_Ratio,Successive_Outbidding,Last_Bidding,Auction_Bids,Starting_Price_Average,Early_Bidding,Winning_Ratio,Auction_Duration,Class
8048,1405,k***0,0.153846154,0.071428571,0,0.752581019,0.357142857,0.993592814,0.752534722,0,1,0
8050,1405,h***t,0.166666667,0.107142857,0.5,0.756643519,0.357142857,0.993592814,0.756342593,0.916666667,1,1
8051,1780,1***s,0.086956522,0.111111111,0,0.355803241,0,0,0.355803241,1,10,0
8052,1780,0***0,0.022222222,0.055555556,0,0.372804398,0,0,0.372804398,0,10,0
8053,1780,e***o,0.028571429,0.055555556,0,0.456262732,0,0,0.456262732,0,10,0
8057,137,o***z,0.076923077,0.037037037,0,0.824826389,0.333333333,0.998899776,0.824826389,0,7,0
8058,137,a***a,0.003021148,0.037037037,0,0.829627976,0.333333333,0.998899776,0.829627976,0,7,0
8060,137,s***n,0.011764706,0.037037037,0,0.871299603,0.333333333,0.998899776,0.871299603,0,7,0
8061,712,l***5,0,0.111111111,0,0.195826389,0,0,0.195826389,1,5,0
8062,712,1***s,0.086956522,0.222222222,0,0.721377315,0,0,0.172212963,1,5,0
8063,2148,2***a,0.090909091,0.181818182,0,0.085555556,0,0,0.085069444,1,1,0
8070,176,s***i,0.030927835,0.214285714,0.5,0.228433642,0,0,0.228209877,0.75,3,0
8073,1575,r***n,0.117647059,0.25,0,0.006631944,0,0.993592814,9.25926E-05,0.7,1,0
8074,1575,6***o,0.25,0.25,0,0.973553241,0,0.993592814,0.015393519,1,1,0
8075,1575,t***t,0.03030303,0.125,0,0.414768519,0,0.993592814,0.414768519,0.888888889,1,0
8076,1575,d***a,0.04,0.25,0,0.933900463,0,0.993592814,0.933796296,1,1,0
8080,203,m***k,0.090909091,0.033333333,0,0.028101852,0.4,0.993592814,0.028101852,0,1,0
8082,203,r***f,0.108108108,0.133333333,0.5,0.61087963,0.4,0.993592814,0.61087963,0.933333333,1,1
8086,1539,i***w,0.4,0.1,0,0.239583333,0.1,0.999935281,0.239305556,1,1,0
8087,1539,-***e,0.06779661,0.2,0,0.284548611,0.1,0.999935281,0.059849537,0.8,1,0
8088,1539,a***a,0.003021148,0.05,0,0.469594907,0.1,0.999935281,0.469594907,0,1,0
8089,1539,0***3,0.142857143,0.05,0,0.516053241,0.1,0.999935281,0.516053241,0,1,0
8091,1000,i***1,0.125,0.045454545,0,0.984988426,0.181818182,0,0.984988426,0,1,0
8092,1000,y***0,0.4,0.090909091,0,0.989328704,0.181818182,0,0.989328704,0,1,0
8102,83,g***a,0.027777778,0.023255814,0,0.012421296,0.581395349,0.993592814,0.012421296,0,5,0
8103,83,m***s,0.4,0.046511628,0,0.017303241,0.581395349,0.993592814,0.017219907,0,5,0
8106,83,m***v,0.571428571,0.186046512,0,0.225078704,0.581395349,0.993592814,0.225078704,0.75,5,0
8108,1721,a***8,0.4,0.2,0,0.915003307,0,0,0.025770503,0.333333333,7,0
8112,2304,s***r,0.095238095,0.074074074,0,0.636002315,0.333333333,0.54696667,0.636002315,0,5,0
8114,966,a***i,0.157303371,0.222222222,0.5,0.988718585,0.714285714,0.993592814,0.921294643,0.84375,7,1
8115,966,n***e,0.084507042,0.095238095,0,0.978480489,0.714285714,0.993592814,0.972384259,0,7,0
8116,966,m***r,0.025,0.015873016,0,0.979429564,0.714285714,0.993592814,0.979429564,0,7,0
8125,919,i***r,0.017241379,0.018867925,0,0.939902447,0.660377358,0.993592814,0.939902447,0,7,0
8127,1000,m***a,0.017241379,0.045454545,0,4.62963E-05,0.181818182,0,4.62963E-05,0,1,0
8129,2085,i***b,0.3,0.090909091,0,0.729871032,0.454545455,0.993592814,0.729871032,0,7,0
8131,2085,j***j,0.214285714,0.181818182,0,0.904399802,0.454545455,0.993592814,0.904386574,0.714285714,7,0
8132,2085,s***c,0.166666667,0.090909091,0,0.74676918,0.454545455,0.993592814,0.556588955,0,7,0
8136,2085,a***t,0.022727273,0.03030303,0,0.980732474,0.454545455,0.993592814,0.980732474,0,7,0
8139,2085,s***s,0.102040816,0.303030303,1,0.964672619,0.454545455,0.993592814,0.964664352,0.878787879,7,1
8146,2453,a***j,0.076923077,0.041666667,0,0.654340278,0.25,0.993592814,0.654340278,0,1,0
8147,2453,a***s,0.012987013,0.041666667,0,0.922939815,0.25,0.993592814,0.922939815,0,1,0
8148,2453,x***e,0.25,0.083333333,0,0.6578125,0.25,0.993592814,0.657743056,0,1,0
8149,2453,v***_,0.18,0.375,1,0.877025463,0.25,0.993592814,0.877025463,1,1,1
8151,1066,0***1,0.482758621,0.518518519,1,0.991944444,0.333333333,0.999935281,0.990740741,1,1,1
8154,2085,t***l,0.173913043,0.121212121,0,0.992233796,0.454545455,0.993592814,0.992225529,1,7,0
8156,2085,2***i,0.066666667,0.03030303,0,0.996564153,0.454545455,0.993592814,0.996564153,0,7,0
8157,2085,n***t,0.010416667,0.03030303,0,0.996921296,0.454545455,0.993592814,0.996921296,0,7,0
8158,2085,e***u,0.2,0.03030303,0,0.996979167,0.454545455,0.993592814,0.996979167,0,7,0
8166,2538,n***w,0.129032258,0.363636364,0,0.508179012,0,0,0.27117284,0.666666667,3,0
8168,2538,h***m,0.052631579,0.090909091,0,0.858753858,0,0,0.858753858,0,3,0
8171,817,l***h,0.058823529,0.022222222,0,0.997900463,0.6,0.993592814,0.997900463,0,5,0
8172,2538,a***m,0.074074074,0.545454545,0.5,0.847604167,0,0,0.847534722,0.885714286,3,0
8183,2453,b***h,0.166666667,0.041666667,0,0.980138889,0.25,0.993592814,0.980138889,0,1,0
8184,2453,i***s,0.192307692,0.208333333,0,0.989270833,0.25,0.993592814,0.9890625,0.916666667,1,0
8186,919,s***i,0.030927835,0.056603774,0,0.800251323,0.660377358,0.993592814,0.228002646,0,7,0
8187,381,3***r,0.333333333,0.294117647,0,0.920605832,0,0.993592814,0.920605832,1,3,0
8188,1321,r***c,0.027027027,0.018181818,0,8.2672E-06,0.672727273,0.993592814,8.2672E-06,0,7,0
8189,1321,q***a,0.222222222,0.036363636,0,0.004320437,0.672727273,0.993592814,0.002625661,0,7,0
8191,1825,1***1,0.018518519,0.142857143,0,0.998526235,0,0,0.998526235,0.806451613,3,0
8193,2457,l***i,0.1,0.205128205,1,0.922228009,0.538461538,0.999935281,0.922194444,0.954545455,10,0
8196,162,g***p,0.066666667,0.083333333,0,0.991597222,0,0.993592814,0.991597222,0,3,0
8199,1532,a***a,0.012084592,0.444444444,1,0.231030093,0,0,0.008344907,0.848214286,1,1
8201,1532,l***a,0.032258065,0.222222222,0,0.190081019,0,0,0.189930556,0.75,1,0
8203,1532,e***p,0.066666667,0.111111111,0,0.194537037,0,0,0.194537037,1,1,0
8204,1532,1***1,0.018518519,0.111111111,0,0.364386574,0,0,0.364386574,0.806451613,1,0
8206,1187,1***n,0.047619048,0.125,0,6.9444E-06,0,0,6.9444E-06,1,5,0
8207,1187,i***t,0.066666667,0.25,0,0.913953704,0,0,0.913655093,0.636363636,5,0
8213,321,o***f,0,0.166666667,0,2.08333E-05,0,0,2.08333E-05,0,5,0
8215,321,3***n,0,0.166666667,0,0.076479167,0,0,0.076479167,1,5,0
8216,2000,s***c,0.055555556,0.034482759,0,0.990344907,0.379310345,0.999935281,0.990344907,0,5,0
8217,321,k***0,0.076923077,0.166666667,0,0.048724537,0,0,0.048724537,1,5,0
8218,2000,n***z,0.111111111,0.034482759,0,0.998081019,0.379310345,0.999935281,0.998081019,0,5,0
8219,321,2***n,0.2,0.166666667,0,0.073773148,0,0,0.073773148,1,5,0
8220,321,6***p,0,0.166666667,0,0.301043982,0,0,0.301043982,1,5,0
8221,321,r***r,0.008695652,0.166666667,0,0.402476852,0,0,0.402476852,0.87755102,5,0
8222,1321,g***a,0.027777778,0.018181818,0,0.013829365,0.672727273,0.993592814,0.013829365,0,7,0
8230,1755,r***a,0.043478261,0.161290323,0,0.647403549,0.419354839,0.993528095,0.647229938,0.926829268,3,0
8231,555,e***7,0.5,0.083333333,0,0.0007209,0,0,0.0007209,0,7,0
8232,555,s***e,0.019230769,0.083333333,0,0.030793651,0,0,0.030793651,0,7,0
8233,555,n***o,0.024390244,0.083333333,0,0.003224206,0,0,0.003224206,0,7,0
8234,555,y***n,0.03030303,0.083333333,0,0.027195767,0,0,0.027195767,0,7,0
8235,555,e***0,0.029411765,0.083333333,0,0.507099868,0,0,0.507099868,0,7,0
8236,319,r***e,0.014925373,0.066666667,0,0.252615741,0,0,0.252615741,0,1,0
8239,555,e***e,0.007246377,0.083333333,0,0.315130622,0,0,0.315130622,0,7,0
8241,353,h***h,0.104166667,0.058823529,0,0.083333333,0.788235294,0.993592814,0.083317901,0,3,0
8248,589,k***i,0.3125,0.058823529,0,0.853169643,0.788235294,0.993592814,0.81238922,0,7,0
8249,589,r***n,0.058823529,0.011764706,0,0.81733631,0.788235294,0.993592814,0.81733631,0,7,0
8254,589,i***i,0.016528926,0.023529412,0,0.858685516,0.788235294,0.993592814,0.835530754,0,7,0
8255,589,a***r,0.059701493,0.047058824,0,0.858503638,0.788235294,0.993592814,0.858473876,0,7,0
8257,1230,a***i,0.02247191,0.058823529,0,0.213149802,0.470588235,0.676404764,0.203048942,0,7,0
8259,1230,4***5,0,0.029411765,0,0.226714616,0.470588235,0.676404764,0.226714616,0,7,0
8260,1230,9***k,0.2,0.029411765,0,0.292404101,0.470588235,0.676404764,0.292404101,0,7,0
8261,1230,a***0,0.103448276,0.176470588,0,0.2303125,0.470588235,0.676404764,0.230243056,0.75,7,0
8263,2457,p***m,0.333333333,0.025641026,0,3.4722E-06,0.538461538,0.999935281,3.4722E-06,0,10,0
8265,2457,t***6,0,0.025641026,0,2.31481E-05,0.538461538,0.999935281,2.31481E-05,0,10,0
8267,1857,0***t,0.75,0.272727273,0,0.84130787,0,0,0.841064815,1,3,0
8276,384,n***t,0.010416667,0.047619048,0,0.995954034,0.142857143,0.993592814,0.995954034,0,7,0
8278,1969,_***h,0.285714286,0.057142857,0,0.035798611,0.485714286,0.993592814,0.035798611,0,1,0
8280,1703,d***g,0.6,0.066666667,0,0.396832562,0.6,0.993592814,0.002202932,0,3,0
8284,1703,5***c,0.5,0.044444444,0,0.910725309,0.6,0.993592814,0.910725309,0,3,0
8287,1937,9***9,0.066666667,0.333333333,0,0.940169753,0,0,0.545794753,0.833333333,3,0
8288,1937,a***k,0.026666667,0.222222222,0,0.999884259,0,0,0.999868827,0.891891892,3,0
8289,80,a***a,0.01510574,0.5,1,0.001264881,0,0,1.6534E-06,0.848214286,7,1
8292,80,i***s,0.038461538,0.1,0,0.000912698,0,0,0.000912698,0.916666667,7,0
8295,80,w***t,0.333333333,0.1,0,0.074599868,0,0,0.074599868,1,7,0
8296,80,a***v,0.028571429,0.1,0,0.69906746,0,0,0.69906746,0.916666667,7,0
8297,80,g***5,0.4,0.2,0,0.751292989,0,0,0.462109788,1,7,0
8298,1552,t***1,0.058823529,0.037037037,0,9.75529E-05,0.333333333,0.993592814,9.75529E-05,0,7,0
8300,1552,v***a,0.05,0.037037037,0,0.040578704,0.333333333,0.993592814,0.040578704,0,7,0
8302,1552,0***i,0.060606061,0.074074074,0,0.266605489,0.333333333,0.993592814,0.26656746,0,7,0
8304,1635,g***o,0.461538462,0.210526316,1,0.677164352,0.684210526,0.993592814,0.676851852,0.8,1,1
8306,1969,h***0,0.045454545,0.028571429,0,0.989861111,0.485714286,0.993592814,0.989861111,0,1,0
8307,1969,7***n,0.1,0.028571429,0,0.994953704,0.485714286,0.993592814,0.994953704,0,1,0
8308,1050,l***c,0.041666667,0.041666667,0,0.812893519,0.25,0,0.812893519,0,1,0
8309,1050,b***z,0.333333333,0.083333333,0,0.78724537,0.25,0,0.787002315,0,1,0
8311,1050,b***y,0.2,0.041666667,0,0.956157407,0.25,0,0.956157407,0,1,0
8312,150,e***t,0.017241379,0.076923077,0,0.003296958,0,0.993592814,0.003296958,0,7,0
8315,667,a***i,0.011235955,0.032258065,0,0.894887566,0.419354839,0.993592814,0.894887566,0,7,0
8316,667,r***g,0.034482759,0.032258065,0,0.900671296,0.419354839,0.993592814,0.900671296,0,7,0
8317,667,a***u,0.03125,0.032258065,0,0.949831349,0.419354839,0.993592814,0.949831349,0,7,0
8319,499,y***e,0.395833333,0.413043478,1,0.759074074,0.608695652,0.993592814,0.745486111,1,1,1
8325,499,r***e,0.014925373,0.02173913,0,0.387696759,0.608695652,0.993592814,0.387696759,0,1,0
8326,499,g***e,0.25,0.152173913,0,0.587233796,0.608695652,0.993592814,0.58693287,1,1,0
8328,499,2***y,0.125,0.02173913,0,0.747291667,0.608695652,0.993592814,0.747291667,0,1,0
8329,1635,e***e,0.02173913,0.052631579,0,0.003715278,0.684210526,0.993592814,0.000694444,0,1,0
8336,1969,e***e,0.007246377,0.028571429,0,0.076979167,0.485714286,0.993592814,0.076979167,0,1,0
8337,1969,7***e,0.1,0.057142857,0,0.037488426,0.485714286,0.993592814,0.037395833,0,1,0
8342,150,j***n,0.666666667,0.153846154,0,0.002673611,0,0.993592814,0.002665344,1,7,0
8343,150,a***b,0.017241379,0.076923077,0,0.02088955,0,0.993592814,0.02088955,0,7,0
8344,150,e***l,0.056603774,0.230769231,0,0.512369378,0,0.993592814,0.512308201,0.857142857,7,0
8348,150,g***s,0.125,0.230769231,0,0.049160053,0,0.993592814,0.049160053,0.842105263,7,0
8351,499,i***6,0.0625,0.02173913,0,0.798935185,0.608695652,0.993592814,0.798935185,0,1,0
8352,499,i***c,0.057142857,0.043478261,0,0.986122685,0.608695652,0.993592814,0.876550926,0,1,0
8353,499,n***t,0.010416667,0.02173913,0,0.820185185,0.608695652,0.993592814,0.820185185,0,1,0
8354,499,b***e,0.04,0.02173913,0,0.881354167,0.608695652,0.993592814,0.881354167,0,1,0
8355,384,d***k,0.1,0.047619048,0,1.81878E-05,0.142857143,0.993592814,1.81878E-05,0,7,0
8359,1969,u***n,0.045454545,0.028571429,0,0.217430556,0.485714286,0.993592814,0.217430556,0,1,0
8360,1969,r***i,0.066666667,0.028571429,0,0.245196759,0.485714286,0.993592814,0.245196759,0,1,0
8363,1703,n***f,0.5,0.044444444,0,0.732685185,0.6,0.993592814,0.732685185,0,3,0
8364,2233,i***i,0.049586777,0.153846154,0,0.881296296,0.538461538,0.993592814,0.616840278,0.818181818,1,0
8367,54,o***n,0.043478261,0.0625,0,0.992784392,0.4375,0.993528095,0.992744709,0,7,0
8368,2233,b***b,0.025974026,0.051282051,0,0.001990741,0.538461538,0.993592814,6.94444E-05,0,1,0
8371,611,1***s,0.043478261,0.125,0,0.498725198,0,0,0.498725198,1,7,0
8372,2233,w***.,0.25,0.025641026,0,0.992199074,0.538461538,0.993592814,0.992199074,0,1,0
8374,54,o***u,0.133333333,0.0625,0,0.000793651,0.4375,0.993528095,0.000793651,0,7,0
8375,2233,o***n,0.130434783,0.153846154,0,0.1884375,0.538461538,0.993592814,0.174490741,0.941176471,1,0
8378,2233,r***l,0.04,0.025641026,0,0.046111111,0.538461538,0.993592814,0.046111111,0,1,0
8380,2233,o***k,0,0.025641026,0,0.13056713,0.538461538,0.993592814,0.13056713,0,1,0
8381,1415,y***8,0,0.023255814,0,3.3069E-06,0.581395349,0.993528095,3.3069E-06,0,7,0
8384,54,t***e,0.074468085,0.21875,0.5,0.491529431,0.4375,0.993528095,0.439667659,0.884615385,7,1
8392,1354,a***0,0.086206897,0.357142857,0,0.389203042,0,0.999935281,0.380697751,0.75,7,0
8394,1354,7***r,0.444444444,0.285714286,0,0.999007937,0,0.999935281,0.114626323,0.666666667,7,0
8398,36,m***l,0.142857143,0.2,0,0.000877976,0,0,0.000122355,0.875,7,0
8401,36,c***a,0.071428571,0.2,0,2.81085E-05,0,0,0.000014881,0.875,7,0
8402,36,i***i,0.008264463,0.1,0,2.14947E-05,0,0,2.14947E-05,0.818181818,7,0
8403,504,b***o,0.111111111,0.1,0,0.810674603,0,0,0.810674603,1,7,0
8404,504,i***j,0.08,0.2,0,0.032762897,0,0,0.032762897,0.75,7,0
8405,504,o***l,0.028571429,0.1,0,0.100907738,0,0,0.100907738,0.761904762,7,0
8406,504,d***e,0.05,0.1,0,0.13109127,0,0,0.13109127,1,7,0
8407,504,c***u,0.238095238,0.5,1,0.711135913,0,0,0.711071429,1,7,1
8410,2233,a***a,0.03021148,0.256410256,0.5,0.985393519,0.538461538,0.993592814,0.832673611,0.848214286,1,1
8413,2233,m***0,0.09375,0.076923077,0,0.988773148,0.538461538,0.993592814,0.986365741,0,1,0
8415,611,e***l,0.037735849,0.25,0,0.104055886,0,0,0.104055886,0.857142857,7,0
8416,611,a***i,0.011235955,0.125,0,0.638381283,0,0,0.638381283,0.84375,7,0
8418,261,s***o,0.076923077,0.222222222,0,0.034662698,0,0,0.034368386,0.769230769,7,0
8419,261,e***r,0.037735849,0.222222222,0,0.021306217,0,0,0.021294643,0.782608696,7,0
8422,261,a***i,0.011235955,0.111111111,0,0.088349868,0,0,0.088349868,0.84375,7,0
8423,261,6***e,0.0625,0.111111111,0,0.105613426,0,0,0.105613426,0.9,7,0
8426,261,o***e,0.045454545,0.222222222,0,0.295734127,0,0,0.295687831,0.916666667,7,0
8428,261,d***u,0.052631579,0.111111111,0,0.551489749,0,0,0.551489749,0.909090909,7,0
8430,2115,u***m,0.025641026,0.045454545,0,0.000578704,0.181818182,0.993592814,0.000578704,0,3,0
8431,2115,i***l,0.022222222,0.045454545,0,0.403117284,0.181818182,0.993592814,0.403117284,0,3,0
8433,2233,-***s,0.142857143,0.025641026,0,0.088194444,0.538461538,0.993592814,0.088194444,0,1,0
8443,1254,i***0,0.023255814,0.125,0,9.9206E-06,0,0,9.9206E-06,0.916666667,7,0
8445,1412,a***a,0.006042296,0.166666667,0,0.874199074,0,0,0.285824074,0.848214286,5,0
8447,1997,e***o,0.028571429,0.03125,0,0.531656746,0.4375,0,0.531656746,0,7,0
8448,658,o***o,0.088235294,0.105882353,0,0.270340609,0.788235294,0.993528095,0.099002976,0.888888889,7,0
8452,1494,o***l,0.028571429,0.125,0,0.005706019,0,0,0.005706019,0.761904762,1,0
8453,1997,s***o,0.038461538,0.03125,0,3.3069E-06,0.4375,0,3.3069E-06,0,7,0
8455,1358,e***t,0.051724138,0.157894737,0,0.458854167,0.052631579,0,0.382997685,0.611111111,5,0
8456,1358,i***t,0.033333333,0.052631579,0,0.563752315,0.052631579,0,0.563752315,0,5,0
8459,1358,m***2,1,0.105263158,0,0.76643287,0.052631579,0,0.76600463,1,5,0
8462,1161,3***l,0.5,0.047619048,0,0.979727183,0.142857143,0.993528095,0.979727183,0,7,0
8463,1161,s***l,0.028571429,0.047619048,0,0.961413691,0.142857143,0.993528095,0.961413691,0,7,0
8464,1161,e***2,0.222222222,0.095238095,0,0.961438492,0.142857143,0.993528095,0.960272818,0,7,0
8465,1161,n***t,0.010416667,0.047619048,0,0.987824074,0.142857143,0.993528095,0.987824074,0,7,0
8466,1494,r***r,0.008695652,0.125,0,0.445300926,0,0,0.445300926,0.87755102,1,0
8467,1161,m***0,0.03125,0.047619048,0,0.992695106,0.142857143,0.993528095,0.992695106,0,7,0
8468,1512,0***i,0.090909091,0.15,0.5,0.041111111,0.1,0,0.028275463,0.736842105,1,1
8470,1494,8***5,0.1,0.125,0,0.135659722,0,0,0.135659722,0.857142857,1,0
8473,1543,t***2,0.25,0.041666667,0,6.94444E-05,0.25,0.993592814,6.94444E-05,0,1,0
8474,1543,i***l,0.044444444,0.083333333,0,8.10185E-05,0.25,0.993592814,2.31481E-05,0,1,0
8477,425,a***t,0.022727273,0.023809524,0,0.908908179,0.571428571,0,0.908908179,0,3,0
8480,1512,s***l,0.057142857,0.1,0,0.231041667,0.1,0,0.230347222,1,1,0
8491,525,i***n,0.025,0.047619048,0,0.73854828,0.142857143,0.993592814,0.73854828,0,7,0
8492,525,o***8,0.075,0.142857143,0,0.964998347,0.142857143,0.993592814,0.921818783,0.916666667,7,0
8493,122,t***i,0.028571429,0.1,0,0.760509259,0,0,0.760509259,0.947368421,1,0
8494,1494,c***a,0.142857143,0.5,1,0.935821759,0,0,0.802453704,0.875,1,1
8496,1494,l***n,0.033333333,0.125,0,0.979884259,0,0,0.979884259,1,1,0
8498,139,d***8,0.333333333,0.142857143,0,0.805152778,0,0.999935281,0.805152778,1,5,0
8500,658,o***m,0.057142857,0.023529412,0,0.00015377,0.788235294,0.993528095,4.29894E-05,0,7,0
8508,658,n***n,0.077922078,0.070588235,0,0.428330027,0.788235294,0.993528095,0.398257275,0,7,0
8510,658,d***-,0.5,0.023529412,0,0.96874504,0.788235294,0.993528095,0.968668982,0,7,0
8521,259,l***l,0.047619048,0.7,0.5,0.006967593,0,0,0.00693287,0.8125,7,1
8522,1477,a***a,0.003021148,0.058823529,0,0.852958333,0,0,0.852958333,0,5,0
8523,942,a***c,0.045454545,0.03125,0,0.680524691,0.4375,0.967640476,0.680524691,0,3,0
8525,473,r***8,0.4,0.071428571,0,0.09099537,0.357142857,0.514607147,0.090902778,0,1,0
8526,473,o***l,0.142857143,0.178571429,1,0.928020833,0.357142857,0.514607147,0.928020833,0.761904762,1,1
8527,1645,s***1,0.666666667,0.142857143,0,0.071969991,0,0,0.003282272,0.5,5,0
8532,1510,l***o,0.0625,0.333333333,0,0.766647377,0,0,0.462665895,0.923076923,3,0
8537,38,l***h,0.235294118,0.363636364,0,0.995787037,0,0.993592814,0.981377315,1,1,0
8538,1863,o***o,0.019607843,0.032258065,0,0.999031636,0.709677419,0.993592814,0.999031636,0,3,0
8540,1127,i***m,0.034482759,0.047619048,0,0.196472222,0.142857143,0.993592814,0.196472222,0,5,0
8541,1127,2***a,0.045454545,0.047619048,0,0.22194213,0.142857143,0.993592814,0.22194213,0,5,0
8542,1127,a***s,0.038961039,0.142857143,0,0.658960648,0.142857143,0.993592814,0.658960648,0.923076923,5,0
8543,1127,r***a,0.026086957,0.142857143,0.5,0.617715278,0.142857143,0.993592814,0.617715278,0.926829268,5,0
8546,473,r***a,0.008695652,0.035714286,0,0.017905093,0.357142857,0.514607147,0.017905093,0,1,0
8548,2010,m***r,0.025,0.03030303,0,0.987228836,0.454545455,0.993592814,0.987228836,0,7,0
8551,2010,a***_,0.066666667,0.03030303,0,0.993617725,0.454545455,0.993592814,0.993617725,0,7,0
8553,1845,m***r,0.025,0.025,0,6.17284E-05,0.55,0,6.17284E-05,0,3,0
8554,1845,t***n,0.018518519,0.05,0,0.000246914,0.55,0,0.000003858,0,3,0
8555,1845,p***o,0.052631579,0.025,0,0.060679012,0.55,0,0.060679012,0,3,0
8557,1863,0***i,0.060606061,0.032258065,0,0.876331019,0.709677419,0.993592814,0.876257716,0,3,0
8562,5,s***s,0.010204082,0.034482759,0,0.920902778,0.379310345,0.993592814,0.920902778,0,3,0
8567,1863,o***m,0.028571429,0.016129032,0,0.920489969,0.709677419,0.993592814,0.920489969,0,3,0
8568,773,b***b,0.012987013,0.047619048,0,0.156706349,0.142857143,0.993592814,0.156706349,0,7,0
8570,1863,7***7,0.2,0.080645161,0,0.980297068,0.709677419,0.993592814,0.976080247,0,3,0
8571,773,o***a,0.046153846,0.142857143,0,0.507248677,0.142857143,0.993592814,0.507242064,0.923076923,7,0
8572,1863,m***r,0.025,0.016129032,0,0.958109568,0.709677419,0.993592814,0.958109568,0,3,0
8578,1710,o***p,0.0625,0.04,0,0.049498457,0.28,0,0.049498457,0,3,0
8579,1710,a***a,0.003021148,0.04,0,0.820285494,0.28,0,0.820285494,0,3,0
8580,1710,e***o,0.171428571,0.24,1,0.847434414,0.28,0,0.847434414,0.857142857,3,1
8586,1645,e***0,0.352941176,0.857142857,0.5,0.21236187,0,0,0.056282283,1,5,0
8593,1242,i***t,0.066666667,0.2,0,0.001512346,0,0,0.000432099,0.636363636,3,0
8596,38,o***e,0.045454545,0.181818182,0,0.992581019,0,0.993592814,0.9925,0.916666667,1,0
8599,988,l***o,0.03125,0.034482759,0,0.750226852,0.379310345,0.999935281,0.750226852,0,5,0
8604,963,a***s,0.012987013,0.029411765,0,0.892205688,0.470588235,0.999935281,0.892205688,0,7,0
8605,1856,r***r,0.008695652,0.041666667,0,0.99742284,0.25,0.993528095,0.99742284,0,3,0
8608,1581,p***i,0.033333333,0.066666667,0,0.023988095,0,0,0.023988095,0,7,0
8609,2156,r***k,0.142857143,0.016393443,0,4.9603E-06,0.704918033,0.993592814,4.9603E-06,0,7,0
8610,2156,s***a,0.086956522,0.131147541,0.5,0.309050926,0.704918033,0.993592814,1.98413E-05,0.903225806,7,1
8611,2156,o***o,0.029411765,0.049180328,0.5,1.98413E-05,0.704918033,0.993592814,6.6138E-06,0,7,0
8614,2156,e***t,0.017241379,0.016393443,0,0.019656085,0.704918033,0.993592814,0.019656085,0,7,0
8615,2156,j***k,1,0.049180328,0,0.756459987,0.704918033,0.993592814,0.756459987,0,7,0
8622,2156,o***n,0.108695652,0.081967213,0,0.287976191,0.704918033,0.993592814,0.287959656,0,7,0
8633,1699,o***o,0.107843137,0.523809524,1,0.002916667,0.142857143,0.993592814,0.002488426,0.888888889,1,1
8634,1324,s***o,0.076923077,0.086956522,0,0.982978395,0.217391304,0.993592814,0.982978395,0,3,0
8640,988,n***t,0.010416667,0.034482759,0,0.977699074,0.379310345,0.999935281,0.977699074,0,5,0
8641,988,r***i,0.2,0.103448276,0,0.979518519,0.379310345,0.999935281,0.979502315,1,5,0
8642,988,z***2,0,0.034482759,0,0.998766204,0.379310345,0.999935281,0.998766204,0,5,0
8645,988,b***o,0.111111111,0.034482759,0,0.980150463,0.379310345,0.999935281,0.980150463,0,5,0
8646,963,n***i,0.015384615,0.029411765,0,0.915415013,0.470588235,0.999935281,0.915415013,0,7,0
8647,988,e***l,0.018867925,0.034482759,0,0.983391204,0.379310345,0.999935281,0.983391204,0,5,0
8648,963,k***u,0.666666667,0.117647059,0.5,0.95208664,0.470588235,0.999935281,0.952045304,1,7,1
8650,1650,r***l,0.04,0.055555556,0,5.78704E-05,0,0.999935281,5.78704E-05,0,1,0
8651,1650,u***9,0.166666667,0.055555556,0,3.47222E-05,0,0.999935281,3.47222E-05,0,1,0
8652,1650,s***s,0.010204082,0.055555556,0,6.94444E-05,0,0.999935281,6.94444E-05,0,1,0
8653,1650,8***5,0.1,0.055555556,0,0.016030093,0,0.999935281,0.016030093,0,1,0
8656,176,9***1,0.111111111,0.071428571,0,0.10929784,0,0,0.10929784,0,3,0
8657,78,g***y,1,0.3,0,0.892831019,0,0.993528095,0.892825232,1,10,1
8658,78,c***c,0.018518519,0.1,0,0.911270833,0,0.993528095,0.911270833,0.95,10,0
8660,1271,i***b,0.1,0.041666667,0,0.000138889,0.25,0,0.000138889,0,1,0
8661,301,s***a,0.195652174,0.5625,1,0.816118056,0.4375,0.993592814,0.815949074,0.903225806,5,1
8668,78,n***l,0.027027027,0.1,0,3.4722E-06,0,0.993528095,3.4722E-06,0.777777778,10,0
8669,78,o***n,0.02173913,0.1,0,6.9444E-06,0,0.993528095,6.9444E-06,0.941176471,10,0
8670,1780,t***i,0.028571429,0.055555556,0,0.491268519,0,0,0.491268519,0,10,0
8673,1575,f***r,0.5,0.125,0,0.934791667,0,0.993592814,0.934791667,1,1,0
8674,1780,7***k,0.066666667,0.055555556,0,0.672243056,0,0,0.672243056,0,10,0
8675,1780,e***h,0.117647059,0.222222222,0.5,0.668439815,0,0,0.668429398,1,10,0
8678,1780,3***1,0.05,0.111111111,0,0.708736111,0,0,0.708736111,1,10,0
8680,1809,a***e,0.011627907,0.1,0,0.247111442,0,0,0.247111442,0.857142857,7,0
8681,1809,h***m,0.052631579,0.1,0,0.004499008,0,0,0.004499008,0.727272727,7,0
8682,1809,2***k,0.25,0.1,0,0.311732804,0,0,0.311732804,0.666666667,7,0
